RAID|KUID|HUID|Tittel|Navn|HUIDFar|HUIDMor|IDNR|FargeBeskrivelse|FargeVariant|AD|HD|Haarlag|IDMerk|Kjoenn|PEID|EndretAv|EndretDato|RegDato|Stoerrelse
306|994088|16654/99||VANITY ACAJOU|LOF177652/20429|18139/96|1535865|LEVER|||||M|H|3484493|bk|26.01.2000|02.09.1999|
306|994088|16653/99||VANITY ALBERT|LOF177652/20429|18139/96|1535839|TRICOLOR|||C||M|H|3484492|ton|27.09.2000|02.09.1999|
306|983272|15692/98||SKROLLAN|18692/90|07030/96|1510321|ORANGE/HVIT||||||T|3465099|bk|20.10.1998|28.08.1998|
306|983272|15693/98||NICO|18692/90|07030/96|1510348|ORANGE/HVIT||||||T|3465101|bk|20.10.1998|28.08.1998|
306|983272|15690/98||CAZZ|18692/90|07030/96|1510264|ORANGE/HVIT||||||H|3465096|bk|20.10.1998|28.08.1998|
306|983272|15688/98||HÅREK|18692/90|07030/96|1510208|ORANGE/HVIT|||||M|H|3465094|bk|20.10.1998|28.08.1998|
306|983272|15689/98||CHIKO|18692/90|07030/96|1510236|ORANGE/HVIT|||A||M|H|3465095|#XU|16.05.2004|28.08.1998|
306|983272|15691/98||ZITA|18692/90|07030/96|1510292|ORANGE/HVIT|||||M|T|3465097|bk|20.10.1998|28.08.1998|
306|902158|15711/90||PINGO|18185/87|15609/81|1510816|HVIT/BRUN||||||H|8286232||||
306|023830|15713/02||SARRIETTE DU MONT D'ARMAGNAC|S61775/90|S17859/2000|1510852|SORT/HVIT|||A||M|T|3550752|ton|30.04.2003|20.08.2002|
306|902158|15708/90||BIANCA|18185/87|15609/81|1510740|HVIT/BRUN|||A||X|T|3106813|#XU|30.03.2003||
306|902158|15707/90||CHIRIN|18185/87|15609/81|1510714|HVIT/BRUN||||||T|2216556||08.09.2006||
306|023830|15712/02||MILOU DU MONT D'ARMAGNAC|S61775/90|S17859/2000|1510826|ORANGE/HVIT||||||H|3457971|bk|03.09.2002|20.08.2002|
306|023830|15710/02||ICARE DU MONT D'ARMAGNAC|S61775/90|S17859/2000|1510773|SORT/HVIT||||||H|3550751|bk|03.09.2002|20.08.2002|
306|902158|15706/90||TINA|18185/87|15609/81|1510689|BRUN/HVIT||||||T|2590299|#XU|21.03.1999||
306|023830|15714/02||CENDRA DU MONT D'ARMAGNAC|S61775/90|S17859/2000|1510877|SORT/HVIT|||B||M|T|3550753|ton|03.07.2003|20.08.2002|
306|023830|15711/02||TRICO DU MONT D'ARMAGNAC|S61775/90|S17859/2000|1510800|TRICOLOR||||||H|3550752|#XU|30.03.2003|20.08.2002|
306|902158|15710/90||IGOR|18185/87|15609/81|1510789|BRUN/HVIT||||||H|2241371||||
306|023830|15715/02||GALINE DU MONT D'ARMAGNAC|S61775/90|S17859/2000|1510901|SORT/HVIT||||||T|3550755|bk|03.09.2002|20.08.2002|
306|033904|15733/03||VANITY DIADEME|LOF200555|16657/99|1511343|ORANGE/HVIT|||||M|T|3577345|gl|10.09.2003|25.08.2003|
306|033904|15729/03||VANITY DURABLE|LOF200555|16657/99|1511249|ORANGE/HVIT|||||M|H|3698187||21.05.2007|25.08.2003|
306|033904|15730/03||VANITY DYNAMITE|LOF200555|16657/99|1511272|ORANGE/HVIT||||||H|3577350|ta|01.09.2003|25.08.2003|
306|852484|12023/85||AJARO'S LISSI|18054/80|06979/82|1401185|HVIT/BRUN||||||T|8246951||||
306|952905|13545/95||FOX|06446/86|25837/90|1447517|HVIT/ORANGE SKIMLET||||||H|2368125|#XU|21.03.1999|10.07.1995|
306|952905|13546/95||RONJA|06446/86|25837/90|1447545|HVIT/ORANGE SKIMLET||||||T|2576398|#XU|21.03.1999|10.07.1995|
306|952905|13547/95||TINKA|06446/86|25837/90|1447572|HVIT/ORANGE SKIMLET||||||T|3035522|BK|11.09.1995|10.07.1995|
306|852484|12024/85||AJARO'S MICA|18054/80|06979/82|1401217|HVIT/BRUN||||||T|8246961||||
306|852484|12025/85||AJARO'S RASKA|18054/80|06979/82|1401249|HVIT/BRUN|||A||X|T|8246973||||
306|053189|12019/05||RUNA|08667/01|02032/99|1401048|HVIT/ORANGE|||A|||T|3010300||17.10.2006|17.06.2005|
306|053189|12020/05||TJORVEN|08667/01|02032/99|1401079|HVIT/ORANGE|||A||M|T|3626948||15.02.2007|17.06.2005|
306|053189|12022/05||FREIA|08667/01|02032/99|1401140|HVIT/ORANGE|||A||M|T|3039353||08.08.2006|17.06.2005|
306|852484|12026/85||AJARO'S BUSTER|18054/80|06979/82|1401280|HVIT/BRUN||||||H|3255021||||
306|852484|12022/85||AJARO'S CITO|18054/80|06979/82|1401154|HVIT/BRUN||||||H|3299284|#XU|21.03.1999||
306|994241|17314/99||PRIKKEN|31552/89|38547/93|1553631|LEVERFAGET||||||H|3485246|bk|14.09.1999|14.09.1999|
306|994241|17316/99||TASHA|31552/89|38547/93|1553684|LEVERFAGET/HVIT|||D||M|T|3485249|ton|04.07.2000|14.09.1999|
306|994241|17315/99||DERREC|31552/89|38547/93|1553658|LEVERFAGET||||||H|3235352|bk|14.09.1999|14.09.1999|
306|994241|17317/99||PIA|31552/89|38547/93|1553710|LEVERFAGET|||C||M|T|3217382|#XU|17.03.2002|14.09.1999|
306|963636|17322/96||KJELATIND'S PILA|DK18161/94|00695/88|1553835|HVIT/SORT||||||T|3064467|BK|19.09.1996|10.09.1996|
306|012933|12034/01||TRÅSLETTEN'S ODIN|S50921/94|00706/96|1401510|HVIT/SORT|||A||M|H|2455972|ton|17.07.2002|21.06.2001|
306|963636|17321/96||KJELATIND'S BALDER|DK18161/94|00695/88|1553810|HVIT/SORT|||A||M|H|3064466|sa|01.07.1998|10.09.1996|
306|963636|17323/96||KJELATIND'S KAISA|DK18161/94|00695/88|1553859|HVIT/BRUN||||||T|3064468|#XU|21.03.1999|10.09.1996|
306|014234|17365/01||KRUTTÅSEN'S ASK|02028/99|22642/94|1554953|BRUN/HVIT|||A||M|H|3030135||18.03.2008|31.08.2001|
306|014234|17366/01||KRUTTÅSEN'S ROCCO|02028/99|22642/94|1554982|BRUN/HVIT|||A||M|H|3533059|ton|11.02.2003|31.08.2001|
306|014234|17367/01||KRUTTÅSEN'S EDMUND|02028/99|22642/94|1555012|BRUN/HVIT|||A||X|H|3533061|ton|18.09.2002|31.08.2001|
306|842846|14096/84||VENNAFJELLET'S LIZY|13025/81|03897/77|1464410|HVIT/BRUN||||||T|3290191|#XU|21.03.1999||
306|417317|17491/75||BIANCO|&6312/70|&7177/71|1558448|RØD OG HVIT||||||H|8301359||||
306|417317|17492/75||JARKO|&6312/70|&7177/71|1558477|RØD OG HVIT||||||H|3278436||||
306|417317|17493/75||SPIKERN|&6312/70|&7177/71|1558507|RØD OG HVIT||||||H|8301380||||
306|417317|17494/75||TANJA|&6312/70|&7177/71|1558537|RØD OG HVIT||||||T|3108619||||
306|417317|17495/75||PERNILLE|&6312/70|&7177/71|1558566|RØD OG HVIT||||||T|8301402||||
306|013465|14249/01||M K-KELLY|32442/86|06816/95|1469142|HVIT/KASTANJEBRUN|||A||M|H|3527217|ton|06.12.2002|20.07.2001|
306|842874|14256/84||TODORMYRA'S PLUGGEN|03431/76|03432/76|1469369|BRUN/HVIT||||||H|8272090||||
306|842874|14258/84||TODORMYRA'S DON|03431/76|03432/76|1469433|BRUN/HVIT||||||H|2378661||||
306|842874|14252/84||TODORMYRA'S RAYA|03431/76|03432/76|1469250|BRUN/HVIT||||||T|3297616||||
306|842874|14255/84||TODORMYRA'S ALEXSIS|03431/76|03432/76|1469339|BRUN/HVIT||||||T|8272079||||
306|994088|16657/99||VANITY AIMEE|LOF177652/20429|18139/96|1535944|ORANGE/HVIT|||A||M|T|1244714||05.02.2008|02.09.1999|
306|994088|16658/99||VANITY ABBONIR|LOF177652/20429|18139/96|1535969|TRICOLOR|||B||M|T|3606103|HKE|08.10.2008|02.09.1999|
306|994088|16659/99||VANITY ABEILE OUVRIERE|LOF177652/20429|18139/96|1535996|ORANGE/HVIT|||A||M|T|3239576|ton|09.03.2001|02.09.1999|
306|994088|16655/99||VANITY ABSOLU|LOF177652/20429|18139/96|1535892|ORANGE/HVIT|||||M|H|3277425|mha|04.10.1999|02.09.1999|
306|994088|16656/99||VANITY ABOYER|LOF177652/20429|18139/96|1535918|ORANGE/HVIT||||||H|3484494|bk|13.01.2000|02.09.1999|
306|012933|12035/01||TRÅSLETTEN'S ORRO|S50921/94|00706/96|1401541|HVIT/SORT||||||H|3528620|bk|09.08.2001|21.06.2001|
306|012933|12036/01||TRÅSLETTEN'S OMAR|S50921/94|00706/96|1401571|HVIT/ORANGE|||A||M|H|3528621|ton|18.09.2002|21.06.2001|
306|012933|12038/01||TRÅSLETTEN'S ORRI|S50921/94|00706/96|1401628|HVIT/ORANGE||||||H|3528624|bk|09.08.2001|21.06.2001|
306|921814|13560/92||VENEKVÆVENS SIVA|31552/89|21544/87|1447952|HVIT/BRUN||||||T|3105164|BK|09.04.1996||
306|921814|13561/92||VENEKVÆVENS MIRA|31552/89|21544/87|1447981|HVIT/BRUN||||||T|8377816||||
306|993322|13562/99||RAIKO|16501/95|19908/93|1448017|RØD/HVIT|||||M|H|1466036|bk|27.07.1999|22.07.1999|
306|993736|15204/99||PEPSI|S61775/90|25210/93|1497037|HVIT/SORT|||||M|H|3566550|bk|11.04.2003|17.08.1999|
306|993736|15209/99||BAMSE|S61775/90|25210/93|1497174|HVIT/ORANGE||||||H|3483183|BK|17.08.1999|17.08.1999|
306|993736|15210/99||TRIKKI|S61775/90|25210/93|1497203|TRICOLOR|||||M|T|1491000|BK|17.08.1999|17.08.1999|
306|993736|15212/99||AYA|S61775/90|25210/93|1497260|HVIT/BRUN||||||T|3483184|BK|17.08.1999|17.08.1999|
306|431529|15221/79||KØRVEN|03431/76|&4964/71|1497499|HVIT M/BRUNE TEGN||||||H|8282000||||
306|054855|18396/05||VANITY GATEE|LOF210101/25603|00095/02|1582431|HVIT/ORANGE|||A||M|T|3626254||02.05.2007|05.09.2005|
306|054855|18400/05||VANITY GABIER|LOF210101/25603|00095/02|1582526|HVIT/ORANGE||||||T|3626259|bj|21.11.2005|05.09.2005|
306|012933|12040/01||TRÅSLETTEN'S OPSI|S50921/94|00706/96|1401685|HVIT/ORANGE|||B||X|T|3528626|#XU|20.11.2005|21.06.2001|
306|054855|18402/05||VANITY GISÉLE|LOF210101/25603|00095/02|1582576|HVIT/ORANGE||||||T|3626262|bj|21.11.2005|05.09.2005|
306|054855|18398/05||VANITY GENEVIE|LOF210101/25603|00095/02|1582479|HVIT/ORANGE|||A||M|T|3626256||15.05.2007|05.09.2005|
306|054855|18401/05||VANITY GLACIER|LOF210101/25603|00095/02|1582551|HVIT/ORANGE|||A||M|T|3626261||02.08.2006|05.09.2005|
306|064155|15913/06||BEKKAUREN'S D-TRYM|S31870/2004|05081/96|1516069|ORANGE/HVIT|||||M|H|3506755|||14.09.2006|
306|408113|15916/73||RISVOLA'S TINKA|&67/4257|&66/5246|1516143|HVIT OG BRUN||||||T|8287901||||
306|064155|15918/06||BEKKAUREN'S D-INA|S31870/2004|05081/96|1516190|ORANGE/HVIT|||D||M|T|3730737|MHA|25.06.2008|14.09.2006|
306|408113|15919/73||RISVOLA'S LISSI|&67/4257|&66/5246|1516214|HVIT OG BRUN||||||T|8287924||||
306|064155|15920/06||BEKKAUREN'S D-SIMBA|S31870/2004|05081/96|1516238|ORANGE/HVIT|||E||M|T|3658546|GL|05.09.2008|14.09.2006|
306|064155|15915/06||BEKKAUREN'S D-STOY|S31870/2004|05081/96|1516118|ORANGE/HVIT|||||M|H|3658540|||14.09.2006|
306|064155|15916/06||BEKKAUREN'S D-KIRA|S31870/2004|05081/96|1516142|ORANGE/HVIT||||||T|3658543|||14.09.2006|
306|064155|15919/06||BEKKAUREN'S D-DREAMLINE|S31870/2004|05081/96|1516213|ORANGE/HVIT|||A||M|T|3671089||27.08.2007|14.09.2006|
306|408113|15917/73||RISVOLA'S SKIPPI|&67/4257|&66/5246|1516167|HVIT OG BRUN||||||H|8287909||||
306|408113|15920/73||RISVOLA'S SALLY|&67/4257|&66/5246|1516239|HVIT OG BRUN||||||T|8287929||||
306|408113|15921/73||RISVOLA'S CURRY|&67/4257|&66/5246|1516263|HVIT OG BRUN||||||H|8287934||||
306|921911|14208/92||SENTA|14064/85|06439/84|1467892|BRUN/HVIT||||||T|8376598||||
306|921911|14209/92||ROLL|14064/85|06439/84|1467925|BRUN/HVIT||||||H|2539792|#XU|21.03.1999||
306|407760|14239/73||RØIODDEN'S STEGG|&12744/72|DK23309/69|1468847|BRUN OG HVIT||||||H|8271878||||
306|407760|14240/73||RØIODDEN'S NICKI|&12744/72|DK23309/69|1468874|BRUN OG HVIT|||A|||T|8271887||||
306|407760|14243/73||RØIODDEN'S SYLVA|&12744/72|DK23309/69|1468969|BRUN OG HVIT|||A|||T|8271928||||
306|407760|14242/73||RØIODDEN'S ROHNA|&12744/72|DK23309/69|1468937|BRUN OG HVIT||||||T|8271915||||
306|407760|14241/73||RØIODDEN'S PEGGY|&12744/72|DK23309/69|1468905|BRUN OG HVIT|||A|||T|8271898||||
306|013465|14247/01||M K-TANDRI|32442/86|06816/95|1469082|HVIT/KASTANJEBRUN||||||H|3527215|bk|20.07.2001|20.07.2001|
306|013465|14250/01||M K-ANNA|32442/86|06816/95|1469173|HVIT/KASTANJEBRUN|||A||M|T|3051332|ton|03.07.2003|20.07.2001|
306|013465|14248/01||M K-FROST|32442/86|06816/95|1469112|HVIT/KASTANJEBRUN||||||H|3501565|bk|20.07.2001|20.07.2001|
306|013466|14256/01||RAJA|00267/95|31201/93|1469352|HVIT/BRUN|||||M|T|3240638|mha|15.09.2003|20.07.2001|
306|013465|14252/01||M K-MON CHERIE|32442/86|06816/95|1469234|HVIT/KASTANJEBRUN|||A||X|T|1510254|ton|17.07.2002|20.07.2001|
306|842874|14253/84||TODORMYRA'S CITA|03431/76|03432/76|1469279|BRUN/HVIT|||C|||T|3301745||||
306|842874|14254/84||TODORMYRA'S LAIKA|03431/76|03432/76|1469309|BRUN/HVIT||||||T|8272066||||
306|407760|14238/73|N UCH|RØIODDEN'S PANTO|&12744/72|DK23309/69|1468817|BRUN OG HVIT|||A|||H|8271867||||
306|013465|14251/01||M K-VICKI|32442/86|06816/95|1469204|HVIT/KASTANJEBRUN|||A||M|T|3527219|ton|17.07.2002|20.07.2001|
306|013466|14253/01||NOBBY|00267/95|31201/93|1469263|HVIT/BRUN|||C||M|H|3530645|#XU|06.04.2003|20.07.2001|
306|013466|14254/01||FRØYA|00267/95|31201/93|1469292|HVIT/BRUN|||||M|T|3527225|bk|16.04.2002|20.07.2001|
306|013466|14255/01||TENDIS|00267/95|31201/93|1469322|HVIT/BRUN||||||T|3527226|bk|02.08.2001|20.07.2001|
306|842874|14257/84||TODORMYRA'S TOMMI|03431/76|03432/76|1469401|BRUN/HVIT|||A|||H|1465608||||
306|407783|14342/73||VESLA|&7701/71|&1540/70|1472097|RØD OG HVIT|||E|||T|8273123||||
306|407783|14343/73||DOLLY|&7701/71|&1540/70|1472126|RØD OG HVIT||||||T|8273134||||
306|023429|14154/02||SASJA|00267/95|06776/98|1466212|HVIT/ORANGE|||B||M|T|3552867|ton|06.11.2003|26.07.2002|
306|962965|14159/96||FRANKLIN|AKCSBSE827073|18188/87|1466392|HVIT/ORANGE|||E||M|H|1465889|#XU|21.03.1999|30.07.1996|
306|023429|14158/02||SANDIE|00267/95|06776/98|1466335|HVIT/ORANGE||||||T|3552870|mha|23.09.2002|26.07.2002|
306|982650|12615/98||LIZZY|12512/92|31200/93|1419254|HVIT/RØD||||||T|3240815|jo|01.09.1998|16.07.1998|
306|023429|14153/02||KIRCH|00267/95|06776/98|1466182|HVIT/ORANGE||||||H|3047160|mha|23.09.2002|26.07.2002|
306|023429|14159/02||MIRA|00267/95|06776/98|1466366|HVIT/ORANGE|||A||M|T|3552871|ton|22.09.2004|26.07.2002|
306|982650|12614/98||KIKKI|12512/92|31200/93|1419224|HVIT/ORANGE||||||T|3245274|jo|01.09.1998|16.07.1998|
306|023429|14155/02||ALBA|00267/95|06776/98|1466242|HVIT/ORANGE|||A||X|T|3552868|ton|16.01.2004|26.07.2002|
306|962965|14161/96||MILLE|AKCSBSE827073|18188/87|1466454|HVIT/ORANGE|||A||X|T|3466740|bk|12.11.1998|30.07.1996|
306|902147|15754/90||LOKENS TOYA|21569/86|12317/83|1511917|RØD/HVIT|||A||X|T|8286588||||
306|023429|14157/02||BETZY|00267/95|06776/98|1466304|HVIT/ORANGE|||A||M|T|3552869|ton|06.11.2003|26.07.2002|
306|962965|14162/96||SHILA|AKCSBSE827073|18188/87|1466485|HVIT/ORANGE|||A||M|T|3061171|sa|01.07.1998|30.07.1996|
306|962965|14160/96||COPPER|AKCSBSE827073|18188/87|1466423|HVIT/ORANGE||||||H|3061170|BK|15.08.1996|30.07.1996|
306|012933|12039/01||TRÅSLETTEN'S OKELA|S50921/94|00706/96|1401655|HVIT/ORANGE|||A||M|T|3600695|bk|20.08.2004|21.06.2001|
306|014380|17938/01||FRØYA|16501/95|16930/97|1570466|HVIT/ORANGE|||A||M|T|3530808|ton|06.12.2002|07.09.2001|
306|973036|14409/97||VALBYSKOGENS VIRUS|S46284/95|09333/95|1474098|HVIT/SORT||||||H|3088349|#XU|21.03.1999|29.07.1997|
306|973036|14410/97||VALBYSKOGENS TIMM|S46284/95|09333/95|1474130|HVIT/ORANGE|||A||M|H|3088350|ton|10.12.1999|29.07.1997|
306|973036|14411/97||VALBYSKOGENS CHASSE|S46284/95|09333/95|1474162|HVIT/SORT|||A||M|H|3088351|ton|16.04.1999|29.07.1997|
306|973036|14412/97||VALBYSKOGENS SAIVA|S46284/95|09333/95|1474194|HVIT/SORT|||A||M|T|2590372|#XU|16.06.2006|29.07.1997|
306|064377|16691/06||HEGGMOTINDENS BARK|17365/01|12040/01|1536822|HVIT/ORANGE||||||H|3658967|||18.09.2006|
306|064377|16697/06||HEGGMOTINDENS MAJA|17365/01|12040/01|1536975|HVIT/ORANGE||||||T|3658979|||18.09.2006|
306|064377|16693/06||HEGGMOTINDENS BAILEY|17365/01|12040/01|1536873|HVIT/ORANGE|||A||M|H|3528626||03.12.2007|18.09.2006|
306|420535|12640/76||KEINO|&7180/71|14240/73|1420013|BRUN-HVIT|||A|||H|1466465|#XU|21.03.1999||
306|420535|12642/76||COMTESSE DESIREE|&7180/71|14240/73|1420077|BRUN-HVIT|||A|||T|1465400|#XU|31.10.2004||
306|420535|12644/76||CAESAR|&7180/71|14240/73|1420140|BRUN-HVIT||||||H|8254034||||
306|420535|12641/76||MISTY|&7180/71|14240/73|1420045|BRUN-HVIT||||||T|8253999||||
306|013089|12692/01||PELLE JØNSA|04467/99|21666/97|1421592|HVIT/LEVERBRUN|||A||M|H|3527800|ton|17.07.2002|28.06.2001|
306|013089|12693/01||KANE|04467/99|21666/97|1421624|HVIT/ORANGE|||C||M|H|3527801|ton|11.02.2003|28.06.2001|
306|013089|12694/01||NERO|04467/99|21666/97|1421656|HVIT/ORANGE|||B||M|H|3483676|ton|17.07.2002|28.06.2001|
306|013089|12695/01||ARCO|04467/99|21666/97|1421687|HVIT/LEVERBRUN|||A||X|H|3527803|ton|17.07.2002|28.06.2001|
306|013089|12691/01||BIRCO|04467/99|21666/97|1421560|HVIT/LEVERBRUN|||A||M|H|3527799|ton|17.07.2002|28.06.2001|
306|823283|15805/82||LILLA|04915/77|05895/77|1513299|HVIT M/BRUNE TEGN||||||T|8287042||||
306|823283|15807/82||AIK|04915/77|05895/77|1513345|HVIT M/BRUNE TEGN||||||H|8287057||||
306|823283|15808/82||YANKA|04915/77|05895/77|1513370|HVIT M/BRUNE TEGN||||||T|3295860||||
306|823283|15806/82||KING|04915/77|05895/77|1513322|HVIT M/BRUNE TEGN||||||H|8287051||||
306|823283|15809/82||TELL|04915/77|05895/77|1513396|HVIT M/BRUNE TEGN||||||H|8287074||||
306|823283|15810/82||SENTA|04915/77|05895/77|1513422|HVIT M/BRUNE TEGN||||||T|3103594||||
306|408096|15842/73||HEIKA|DK295172|&68/4196|1514226|RØD OG HVIT||||||T|8287304||||
306|408096|15843/73||STEGG|DK295172|&68/4196|1514251|RØD OG HVIT||||||H|8287310||||
306|408096|15844/73||MINI-ANJA|DK295172|&68/4196|1514277|RØD OG HVIT|||A|||T|1716356|#XU|21.03.1999||
306|408096|15841/73||TOYA|DK295172|&68/4196|1514200|RØD OG HVIT||||||T|8287301||||
306|012933|12041/01||TRÅSLETTEN'S OXY|S50921/94|00706/96|1401715|HVIT/ORANGE|||A||M|T|3528627|ton|18.09.2002|21.06.2001|
306|054855|18397/05||VANITY GILLETTE|LOF210101/25603|00095/02|1582455|HVIT/ORANGE||||||T|1244714|bj|21.11.2005|05.09.2005|
306|054444|16819/05||MIDTFJELLETS BOREALIS|10977/99|10582/99|1540212|SORT/HVIT|||D||M|H|3091872||17.01.2007|17.08.2005|
306|054444|16820/05||MIDTFJELLETS BIRK|10977/99|10582/99|1540240|ORANGE/HVIT|||||M|H|3624654|gf|02.11.2005|17.08.2005|
306|033904|15731/03||VANITY DRILLE|LOF200555|16657/99|1511296|ORANGE/HVIT|||||M|H|3577351|gf|01.12.2003|25.08.2003|
306|033904|15732/03||VANITY DIAMANT|LOF200555|16657/99|1511319|ORANGE/HVIT|||||M|T|3104869|gf|26.04.2004|25.08.2003|
306|033904|15734/03||VANITY DUCHESSE|LOF200555|16657/99|1511366|ORANGE/HVIT|||||M|T|3577352|bj|08.09.2003|25.08.2003|
306|902158|15709/90||VESLA|18185/87|15609/81|1510764|HVIT/BRUN|||A||X|T|2241363|#XU|21.03.1999||
306|902158|15712/90||FRANCO|18185/87|15609/81|1510842|HVIT/BRUN|||A||X|H|3102606||||
306|033904|15735/03||VANITY DESIREE|LOF200555|16657/99|1511389|ORANGE/HVIT|||A||M|T|1244714|ton|20.04.2005|25.08.2003|
306|412843|18452/74||VILJA|&2505/71|&68/9110|1583847|HVIT M/BRUNE TEGN.||||||T|8309341||||
306|412843|18450/74||LADY|&2505/71|&68/9110|1583795|HVIT M/BRUNE TEGN.||||||T|8309325||||
306|412843|18451/74||JESSICA|&2505/71|&68/9110|1583821|HVIT M/BRUNE TEGN.||||||T|8309333||||
306|872798|18042/87||DENNIS|10093/79|11596/82|1573270|BRUN/HVIT||||||H|3258417|#XU|21.03.1999||
306|803678|18052/80||STEGG|05841/73|01837/75|1573539|HVIT/BRUN|||C|||H|8306275||||
306|412843|18453/74||MONTY|&2505/71|&68/9110|1583873|HVIT M/BRUNE TEGN.||||||H|8309351||||
306|412843|18454/74||DONN|&2505/71|&68/9110|1583898|HVIT M/BRUNE TEGN.||||||H|8309360||||
306|411626|12746/74||RITA|&6344/71|&1695/71|1423270|HVIT OG ORANGE||||||T|8255144||||
306|411626|12752/74||MAKS|&6344/71|&1695/71|1423452|HVIT OG ORANGE||||||H|8255203||||
306|073262|12757/07||FURUTOPPEN'S TEDDY|06930/04|18812/03|2081450|HVIT/ORANGE|||||M|H|3728574|DI||28.12.2007|
306|073262|12760/07||FURUTOPPEN'S LADY ROMPELØS|06930/04|18812/03|2081453|HVIT/SORT||||||T|3728576||11.01.2008|28.12.2007|
306|073262|12756/07||FURUTOPPEN'S FERDINAND|06930/04|18812/03|2081449|HVIT/SORT|||A||M|H|3728573|VKL|02.12.2008|28.12.2007|
306|073262|12759/07||FURUTOPPEN'S TINKA|06930/04|18812/03|2081452|HVIT/ORANGE|||||M|T|3711972||21.02.2008|28.12.2007|
306|073262|12761/07||FURUTOPPEN'S LILO|06930/04|18812/03|2081454|HVIT/ORANGE||||||T|3728577|||28.12.2007|
306|411626|12751/74||REKS|&6344/71|&1695/71|1423421|HVIT OG ORANGE||||||H|8255192||||
306|411626|12749/74||ZIKO|&6344/71|&1695/71|1423359|HVIT OG ORANGE||||||H|3247528||||
306|014234|17368/01||KRUTTÅSEN'S TINKA|02028/99|22642/94|1555042|BRUN/HVIT|||A||M|T|2380012|ton|11.02.2003|31.08.2001|
306|034724|18846/03||ORRESKOGEN'S BIRK|20400/01|24407/96|1593319|HVIT/BRUN||||||H|3580043|bk|07.10.2003|07.10.2003|
306|034724|18848/03||ORRESKOGEN'S TANGO|20400/01|24407/96|1593361|HVIT/BRUN|||A||M|T|3506757|#XU|16.06.2006|07.10.2003|
306|044265|16757/04||MIA|15005/00|20211/95|1538546|HVIT/ORANGE|||A||M|T|3604750|#XU|16.06.2006|23.08.2004|
306|034724|18847/03||ORRESKOGEN'S CARMENSITA|20400/01|24407/96|1593340|HVIT/BRUN|||D||V|T|3271932||11.11.2007|07.10.2003|
306|044265|16760/04||TYRA|15005/00|20211/95|1538632|HVIT/ORANGE|||||M|T|3288165||03.03.2006|23.08.2004|
306|994634|18861/99||BRUNO|FIN40258/98|24406/96|1593691|HVIT/ORANGE|||C||M|H|3263641|ton|20.12.2000|08.10.1999|
306|034724|18845/03||ORRESKOGEN'S NITRO|20400/01|24407/96|1593297|HVIT/BRUN|||C||M|H|3580042|ton|22.09.2004|07.10.2003|
306|044265|16758/04||ARJA|15005/00|20211/95|1538575|HVIT/ORANGE|||C||M|T|3109902|ton|24.11.2005|23.08.2004|
306|044265|16755/04||BIRKO|15005/00|20211/95|1538490|HVIT/ORANGE|||A||M|H|3604746|ton|13.09.2005|23.08.2004|
306|044265|16756/04||ZORRO|15005/00|20211/95|1538518|HVIT/ORANGE|||A||M|H|3604748|ton|23.12.2005|23.08.2004|
306|044265|16759/04||JENA|15005/00|20211/95|1538603|HVIT/ORANGE|||||M|T|1544402|#XU|16.10.2005|23.08.2004|
306|044265|16761/04||CANTHA|15005/00|20211/95|1538661|HVIT/ORANGE|||||M|T|3604751|gf|06.12.2004|23.08.2004|
306|994634|18860/99||THARO|FIN40258/98|24406/96|1593667|HVIT/ORANGE|||||M|H|3486890|bk|04.07.2000|08.10.1999|
306|994634|18862/99||LUKAS|FIN40258/98|24406/96|1593716|HVIT/ORANGE||||||H|3486891|ss|08.10.1999|08.10.1999|
306|994634|18865/99||RONJA|FIN40258/98|24406/96|1593786|HVIT/ORANGE|||||M|T|3262465|bk|25.11.1999|08.10.1999|
306|994634|18863/99||JAQES|FIN40258/98|24406/96|1593740|HVIT/ORANGE|||||M|H|3486892|ss|17.04.2000|08.10.1999|
306|994634|18864/99||CHAGALL|FIN40258/98|24406/96|1593763|HVIT/ORANGE||||||H|3486893|ss|08.10.1999|08.10.1999|
306|408626|18132/73||STELLA|&W230677017|&W230677018|1575627|HVIT/BRUN||||||T|||||
306|421210|17562/76||FANT|14238/73|&6171/72|1560380|BRUN/HVIT||||||H|3244842||||
306|421210|17563/76||CHERI|14238/73|&6171/72|1560407|BRUN/HVIT||||||T|8302010||||
306|963813|18139/96|NV-96|LORELEI DE KERVEILLANT|LOF171019/19732|LOF146250/20424|1575838|HVIT/ORANGE|||A||X|T|1244714||18.05.2006|23.09.1996|
306|921814|13562/92||VENEKVÆVENS WICKIE|31552/89|21544/87|1448010|HVIT/BRUN||||||T|8377817||||
306|993322|13569/99||SARA|16501/95|19908/93|1448213|RØD/HVIT|||A||M|T|3481642|ton|27.09.2000|22.07.1999|
306|921814|13558/92||VENEKVÆVENS ZANCHO|31552/89|21544/87|1447893|HVIT/BRUN||||||H|3242530||||
306|993322|13565/99||DONNA|16501/95|19908/93|1448100|RØD/HVIT|||B||M|T|3481638|#XU|16.06.2006|22.07.1999|
306|993322|13566/99||ZITA|16501/95|19908/93|1448127|RØD/HVIT|||A||M|T|3481639|ton|20.12.2000|22.07.1999|
306|993322|13567/99||KIARA|16501/95|19908/93|1448154|RØD/HVIT|||A||M|T|3481640|ton|30.05.2001|22.07.1999|
